px	py	v	yaw_angle	yaw_rate	px_measured	py_measured	px_true	py_true	vx_true	vy_true	NIS
7.59496	-6.56457	-2.70109	-2.67395	-0.378921	7.54452	-6.5069	7.55	-6.5	1.81726	0.908632	1.12488
7.71623	-6.49391	-2.6902	-2.68951	-0.374598	7.65373	-6.46481	7.65	-6.45	1.81726	0.908632	0.25077
7.86325	-6.4415	-2.71288	-2.72839	-0.402105	7.8635	-6.45394	7.8	-6.4	2.72951	0.909839	0.781229
7.9912	-6.37658	-2.70634	-2.74507	-0.397463	7.94162	-6.34466	7.95	-6.35	2.72948	0.909826	0.183676
8.06555	-6.28732	-2.62081	-2.70423	-0.309219	7.89525	-6.11857	8.05	-6.25	2.00047	2.00048	8.64641
8.17677	-6.21549	-2.62311	-2.70871	-0.29928	8.12355	-6.14389	8.15	-6.15	2.00048	2.00048	0.426753
8.29788	-6.14219	-2.60701	-2.70719	-0.273605	8.31423	-6.05705	8.3	-6.05	2.72702	1.81801	0.704188
8.4357	-6.05773	-2.63297	-2.70965	-0.261369	8.45315	-5.97158	8.45	-5.95	2.727	1.818	0.445288
8.53834	-5.98555	-2.60397	-2.69679	-0.224019	8.53167	-5.90349	8.55	-5.9	2.00127	1.00064	1.47998
8.6564	-5.90967	-2.61829	-2.69643	-0.213157	8.64207	-5.83392	8.65	-5.85	2.00128	1.00064	0.33296
8.7851	-5.85582	-2.63655	-2.71442	-0.224181	8.88764	-5.82241	8.8	-5.75	2.99963	1.99976	0.292676
8.91576	-5.76672	-2.67277	-2.70747	-0.20675	8.94256	-5.64534	8.95	-5.65	2.99961	1.99974	0.888899
9.01525	-5.68423	-2.6262	-2.67545	-0.143662	9.21669	-5.64514	9.05	-5.55	1.99699	1.997	5.06833
9.14088	-5.58707	-2.66183	-2.66194	-0.124021	9.15342	-5.45253	9.15	-5.45	1.997	1.99701	1.04616
9.23911	-5.48431	-2.61223	-2.61933	-0.055153	9.16723	-5.29709	9.25	-5.35	1.8166	1.81659	4.98551
9.36598	-5.37333	-2.6423	-2.59998	-0.0342936	9.34852	-5.23619	9.35	-5.25	1.8166	1.81659	1.08798
9.46292	-5.26691	-2.60436	-2.55843	0.0255122	9.39027	-5.1041	9.45	-5.15	1.8222	1.82219	3.51502
9.5791	-5.15678	-2.62385	-2.53839	0.0425637	9.54207	-5.04728	9.55	-5.05	1.82219	1.82219	0.751075
9.69073	-5.08448	-2.63289	-2.54332	0.0310143	9.62802	-5.02338	9.65	-5	1.99604	0.998028	0.272619
9.79317	-4.99603	-2.63641	-2.53233	0.0394764	9.75	-4.94288	9.75	-4.95	1.99605	0.998028	0.253691
9.88435	-4.8891	-2.59529	-2.48957	0.097547	9.88102	-4.86216	9.85	-4.85	1.81895	1.81894	3.43829
9.98979	-4.79424	-2.59323	-2.47781	0.103255	9.94502	-4.76247	9.95	-4.75	1.81894	1.81894	0.160117
10.072	-4.67895	-2.55364	-2.42698	0.167268	10.0747	-4.62454	10.05	-4.6	1.81966	2.72951	3.99424
10.1739	-4.55616	-2.5756	-2.40029	0.182891	10.1384	-4.4533	10.15	-4.45	1.81965	2.72948	0.670616
10.265	-4.44609	-2.56658	-2.37216	0.206265	10.1743	-4.32841	10.25	-4.35	1.81908	1.81907	0.611456
10.3646	-4.32706	-2.58392	-2.3498	0.216001	10.3492	-4.25956	10.35	-4.25	1.81908	1.81907	0.274844
10.4507	-4.22429	-2.58276	-2.32567	0.234895	10.56	-4.15868	10.45	-4.1	2.00061	3.0009	0.475468
10.5441	-4.09039	-2.62617	-2.29583	0.250657	10.5557	-3.96034	10.55	-3.95	2.0006	3.0009	0.98852
10.6548	-4.00024	-2.65551	-2.31072	0.210632	10.7738	-3.89129	10.65	-3.85	1.99963	1.99964	1.76252
10.7454	-3.86681	-2.69205	-2.28376	0.224858	10.7394	-3.74821	10.75	-3.75	1.99962	1.99962	0.810639
10.7777	-3.72176	-2.64588	-2.19221	0.33838	10.7674	-3.58281	10.8	-3.6	0.999844	2.99952	11.3326
10.857	-3.57305	-2.6915	-2.15761	0.353615	10.8596	-3.4348	10.85	-3.45	0.999834	2.99949	1.09956
10.9615	-3.47747	-2.71564	-2.1837	0.289166	10.9601	-3.36033	10.95	-3.35	2.00065	2.00064	3.90087
11.0418	-3.34014	-2.74679	-2.15917	0.297679	11.0504	-3.25128	11.05	-3.25	2.00064	2.00064	0.457557
11.0755	-3.19595	-2.72422	-2.08664	0.378803	11.0282	-3.07488	11.1	-3.1	0.998546	2.99563	5.63406
11.1452	-3.04699	-2.76134	-2.0569	0.387839	11.1569	-2.944	11.15	-2.95	0.998526	2.9956	0.615788
11.1477	-2.86781	-2.73839	-1.94224	0.521344	11.1386	-2.78926	11.15	-2.8	0	2.73104	14.6926
11.1915	-2.71027	-2.75204	-1.90349	0.529995	11.141	-2.65084	11.15	-2.65	0	2.73102	0.333912
11.1996	-2.54373	-2.75013	-1.82337	0.60237	11.1042	-2.54354	11.15	-2.55	0	1.81785	4.0599
11.2211	-2.41128	-2.72259	-1.78827	0.604823	11.1497	-2.45904	11.15	-2.45	0	1.81785	0.402124
11.3104	-2.31532	-2.70563	-1.84716	0.473347	11.1658	-2.25651	11.25	-2.25	1.99733	3.99465	14.8593
11.3485	-2.15546	-2.74583	-1.81692	0.477791	11.3591	-2.05184	11.35	-2.05	1.99733	3.99465	0.618295
11.3604	-1.99738	-2.74738	-1.76278	0.517063	11.3117	-1.92025	11.35	-1.95	0	1.81854	1.26355
11.3812	-1.85291	-2.73884	-1.73222	0.519157	11.3504	-1.8663	11.35	-1.85	0	1.81853	0.0605065
11.3955	-1.70124	-2.73981	-1.69361	0.534174	11.4185	-1.70062	11.35	-1.7	0	2.72762	0.198365
11.403	-1.54746	-2.74181	-1.65876	0.538896	11.3568	-1.53205	11.35	-1.55	0	2.72762	0.126158
11.344	-1.37883	-2.75061	-1.54764	0.657231	11.2541	-1.38373	11.3	-1.4	-0.908846	2.72653	10.988
11.3223	-1.23139	-2.74054	-1.50356	0.664438	11.2429	-1.24238	11.25	-1.25	-0.908846	2.72653	0.341585
11.2246	-1.058	-2.78291	-1.36937	0.806411	11.0754	-1.08747	11.15	-1.1	-1.82014	2.73021	15.8829
11.1685	-0.913522	-2.77236	-1.31294	0.817404	11.0544	-0.927069	11.05	-0.949999	-1.82013	2.73021	0.701981
11.0966	-0.772152	-2.79868	-1.23666	0.867465	10.9247	-0.791254	11	-0.799999	-1.00036	3.00107	2.23698
11.0313	-0.641487	-2.79734	-1.18387	0.87574	10.9434	-0.640459	10.95	-0.65	-1.00035	3.00104	0.408373
10.9119	-0.496708	-2.87068	-1.07127	0.975362	10.7146	-0.485949	10.85	-0.5	-2.00003	3.00006	9.23383
10.8257	-0.371004	-2.87435	-1.01443	0.982203	10.7471	-0.362528	10.75	-0.35	-2.00002	3.00003	0.329289
10.7303	-0.241019	-2.8807	-0.951733	0.994535	10.6895	-0.304531	10.65	-0.3	-1.81779	0.908892	0.184882
10.6198	-0.148066	-2.83816	-0.882554	1.01047	10.547	-0.266677	10.55	-0.25	-1.81778	0.908893	1.08653
10.4734	-0.0363995	-2.93582	-0.774686	1.09688	10.5032	-0.154501	10.4	-0.15	-3.00061	2.00041	9.49876
10.3466	0.0382583	-2.91079	-0.70284	1.11417	10.2485	-0.0475524	10.25	-0.0499992	-3.0006	2.00041	0.935177
10.2474	0.113208	-2.85054	-0.65872	1.09344	10.1407	-0.0721585	10.15	-0.0499992	-1.99645	0	1.87812
10.114	0.142358	-2.79277	-0.575122	1.12473	10.0313	-0.0518611	10.05	-0.0499992	-1.99644	0	2.52335
9.97562	0.211669	-2.80766	-0.501113	1.14331	10.0898	-0.00166396	9.9	9.49949e-07	-2.73175	0.910584	1.19282
9.82149	0.227648	-2.76053	-0.40659	1.17703	9.74695	0.0464954	9.75	0.0500011	-2.73174	0.910584	2.19461
9.66521	0.27232	-2.82304	-0.326173	1.20613	9.50401	0.0833188	9.6	0.100001	-2.99544	0.998471	2.77111
9.51757	0.275615	-2.79816	-0.240736	1.23212	9.45825	0.149456	9.45	0.15	-2.99545	0.998471	1.11014
9.39612	0.27733	-2.65494	-0.173022	1.22252	9.22819	0.16178	9.35	0.15	-1.81963	0	7.40657
9.24896	0.260981	-2.63032	-0.0828395	1.24694	9.24456	0.139817	9.25	0.15	-1.81962	0	0.85142
9.10274	0.272715	-2.68673	-0.0187482	1.25072	9.0729	0.205961	9.1	0.2	-3.00059	1.0002	1.19224
8.96773	0.266406	-2.68539	0.0471334	1.25413	8.96281	0.250937	8.95	0.25	-3.0006	1.0002	0.015164
8.82578	0.263392	-2.72241	0.105659	1.25036	8.84168	0.257617	8.8	0.25	-2.99995	0	0.509566
8.6864	0.244689	-2.7283	0.169202	1.25086	8.65606	0.24536	8.65	0.25	-2.99994	0	0.0475097
8.5423	0.225968	-2.75973	0.225786	1.24383	8.43549	0.247188	8.5	0.25	-2.99323	0	0.420029
8.40011	0.204222	-2.77215	0.279346	1.234	8.34184	0.250769	8.35	0.25	-2.9932	0	0.297505
8.25723	0.164572	-2.76804	0.342096	1.2292	8.27073	0.243988	8.2	0.25	-2.73233	0	0.117859
8.10605	0.144297	-2.77664	0.38383	1.20263	8.03847	0.260731	8.05	0.25	-2.73234	0	1.01944
7.96622	0.114898	-2.81756	0.418671	1.17415	7.98053	0.204587	7.9	0.2	-3.00234	-1.00078	1.24559
7.82518	0.0757905	-2.82894	0.46076	1.15669	7.73327	0.149199	7.75	0.15	-3.00231	-1.00077	0.7453
7.66565	0.0528525	-2.90797	0.471724	1.10103	7.46173	0.143776	7.6	0.15	-2.99599	0	4.64509
7.5267	0.0210004	-2.90386	0.499109	1.07342	7.45455	0.149294	7.45	0.15	-2.99596	0	1.21512
7.41712	-0.0714386	-2.82438	0.584258	1.10991	7.37986	0.0951006	7.35	0.100001	-1.81801	-0.908998	4.50238
7.28703	-0.111387	-2.79733	0.61156	1.07758	7.26713	0.055036	7.25	0.0500011	-1.81801	-0.908998	1.61822
7.14186	-0.154022	-2.83431	0.618781	1.01451	7.32548	-0.0461763	7.1	-0.0499995	-2.72495	-1.81664	4.42173
7.00495	-0.222005	-2.82913	0.655195	0.995501	6.93127	-0.133333	6.95	-0.15	-2.72492	-1.81662	0.734663
6.94752	-0.367642	-2.71805	0.785104	1.09624	7.09668	-0.264116	6.9	-0.25	-0.910634	-1.82126	12.8947
6.84572	-0.446993	-2.69189	0.827975	1.08031	6.84796	-0.34284	6.85	-0.35	-0.910622	-1.82124	0.617305
6.68724	-0.46004	-2.7567	0.765219	0.925913	6.64638	-0.45061	6.7	-0.45	-2.99641	-1.99759	19.8524
6.58391	-0.553569	-2.75891	0.807186	0.92161	6.54772	-0.536719	6.55	-0.549999	-2.99637	-1.99757	0.0841479
6.52041	-0.708186	-2.72384	0.918074	1.00279	6.50462	-0.718	6.5	-0.7	-0.909955	-2.72986	5.82884
6.43628	-0.833811	-2.7256	0.976618	1.00603	6.45451	-0.851695	6.45	-0.85	-0.909955	-2.72986	0.0350959
6.39284	-0.985881	-2.72187	1.07789	1.07546	6.42547	-0.999512	6.4	-1	-0.999224	-2.99766	3.41878
6.3352	-1.11754	-2.73116	1.13773	1.08078	6.3554	-1.1624	6.35	-1.15	-0.99921	-2.99763	0.130803
6.26887	-1.2583	-2.74115	1.19385	1.07587	6.14523	-1.27904	6.3	-1.3	-0.908722	-2.72618	0.233495
6.21929	-1.40943	-2.75235	1.25744	1.0794	6.2299	-1.45381	6.25	-1.45	-0.908718	-2.72616	0.112038
6.25132	-1.63527	-2.81781	1.43705	1.24922	6.37158	-1.60661	6.3	-1.6	0.910485	-2.73144	19.9231
6.25375	-1.78183	-2.79653	1.51247	1.25687	6.34473	-1.75136	6.35	-1.75	0.910481	-2.73144	0.490589
6.25721	-1.91984	-2.79194	1.58078	1.26454	6.34	-1.88987	6.35	-1.9	0	-2.99515	0.161437
6.27867	-2.05506	-2.77812	1.65184	1.27274	6.35828	-2.03886	6.35	-2.05	0	-2.99515	0.351798
6.2903	-2.19033	-2.73857	1.70487	1.24577	6.45002	-2.23466	6.35	-2.2	0	-2.72856	1.31223
6.31962	-2.3385	-2.73722	1.77579	1.24813	6.34057	-2.34076	6.35	-2.35	0	-2.72854	0.0236231
6.37166	-2.49974	-2.77477	1.86304	1.27364	6.4979	-2.56206	6.4	-2.5	0.908227	-2.7247	0.961368
6.42602	-2.64454	-2.77463	1.93641	1.27668	6.45265	-2.65056	6.45	-2.65	0.908223	-2.72467	0.0396159
6.44027	-2.74042	-2.61367	1.95255	1.19371	6.46538	-2.81029	6.45	-2.8	0	-2.72732	12.9276
6.48909	-2.88403	-2.63123	2.01098	1.1851	6.45762	-2.94003	6.45	-2.95	0	-2.7273	0.226282
6.54857	-3.03077	-2.67379	2.07334	1.18567	6.36717	-3.08903	6.5	-3.15	0.909078	-3.6363	1.00242
6.60342	-3.19058	-2.71698	2.11859	1.16241	6.54349	-3.33906	6.55	-3.35	0.90907	-3.63626	1.41365
6.66487	-3.32214	-2.69052	2.1623	1.13443	6.6454	-3.53435	6.6	-3.5	0.910038	-2.7301	1.85284
6.72532	-3.48625	-2.74054	2.19573	1.10198	6.65608	-3.67065	6.65	-3.65	0.910033	-2.7301	2.16528
6.78742	-3.60901	-2.68513	2.23017	1.06653	6.70981	-3.81998	6.7	-3.8	0.908095	-2.7243	3.16961
6.84612	-3.77272	-2.73051	2.25022	1.02523	6.74422	-3.95901	6.75	-3.95	0.908091	-2.72428	2.57437
6.90214	-3.88416	-2.63999	2.27518	0.983988	6.72525	-4.05329	6.8	-4.1	0.910949	-2.73284	5.18826
6.95692	-4.05017	-2.684	2.2816	0.934453	6.83817	-4.25449	6.85	-4.25	0.910945	-2.73284	3.23232
7.00005	-4.14121	-2.55861	2.29602	0.890592	6.86491	-4.32753	6.9	-4.35	0.999834	-1.99968	8.23026
7.05147	-4.28409	-2.59013	2.29935	0.848466	6.94879	-4.45387	6.95	-4.45	0.999829	-1.99966	2.2822
7.14402	-4.4119	-2.67934	2.3344	0.846704	6.99339	-4.57763	7.05	-4.6	1.99653	-2.99479	3.45024
7.20916	-4.56262	-2.71742	2.33482	0.803578	7.14339	-4.76622	7.15	-4.75	1.99653	-2.99479	2.627
7.27119	-4.6561	-2.63453	2.35331	0.776355	7.11889	-4.79341	7.2	-4.85	1.00098	-2.00196	3.90462
7.33638	-4.79282	-2.65813	2.35471	0.738685	7.25883	-4.94719	7.25	-4.95	1.00097	-2.00194	1.73831
7.41594	-4.90103	-2.61048	2.37604	0.716527	7.28536	-5.09276	7.3	-5.1	0.90969	-2.72906	2.04732
7.47421	-5.06001	-2.63246	2.36034	0.661947	7.33925	-5.24908	7.35	-5.25	0.909677	-2.72904	3.19863
7.58213	-5.18913	-2.76158	2.38635	0.661461	7.33914	-5.30864	7.45	-5.4	1.99976	-2.99964	7.74339
7.64454	-5.34624	-2.7887	2.36667	0.609109	7.5499	-5.55354	7.55	-5.55	1.99976	-2.99964	3.06654
7.70916	-5.44058	-2.69138	2.3756	0.583141	7.59167	-5.64447	7.6	-5.65	1.00038	-2.00076	5.19586
7.7657	-5.58396	-2.70331	2.35754	0.536834	7.64483	-5.73357	7.65	-5.75	1.00037	-2.00074	2.21105
7.86898	-5.70818	-2.75096	2.37651	0.528658	7.6402	-5.81769	7.75	-5.9	1.81659	-2.7249	1.80234
7.93918	-5.87178	-2.77044	2.35465	0.478745	7.84396	-6.051	7.85	-6.05	1.81659	-2.7249	2.48326
8.00421	-5.96849	-2.63399	2.35954	0.452294	7.91394	-6.15143	7.9	-6.15	0.909251	-1.81851	8.34581
8.06522	-6.12128	-2.64338	2.33684	0.406184	7.95018	-6.25957	7.95	-6.25	0.909247	-1.81849	1.97762
8.1627	-6.23631	-2.65438	2.35144	0.398904	8.10134	-6.38026	8.05	-6.35	1.81576	-1.81577	0.296867
8.2375	-6.37242	-2.65926	2.3422	0.368849	8.15891	-6.45832	8.15	-6.45	1.81577	-1.81577	0.831834
8.35123	-6.49559	-2.72373	2.35967	0.368086	8.3424	-6.65648	8.25	-6.6	1.8218	-2.73269	1.57746
8.42331	-6.64101	-2.73035	2.342	0.331699	8.33273	-6.74641	8.35	-6.75	1.8218	-2.73269	1.19226
8.51213	-6.75311	-2.69212	2.34799	0.318421	8.46635	-6.96022	8.4	-6.9	0.907987	-2.72401	1.20679
8.5693	-6.91058	-2.69816	2.31584	0.270761	8.44383	-7.03914	8.45	-7.05	0.907988	-2.72398	2.00123
8.65635	-7.0293	-2.68387	2.31781	0.257671	8.53661	-7.23635	8.5	-7.2	0.910054	-2.73014	0.677039
8.70013	-7.20304	-2.69503	2.271	0.199275	8.55761	-7.36836	8.55	-7.35	0.910046	-2.73012	2.96658
8.78515	-7.31809	-2.71412	2.27435	0.193596	8.70486	-7.48959	8.65	-7.45	1.99827	-1.99828	0.416037
8.84044	-7.45874	-2.72153	2.24922	0.16025	8.7565	-7.55536	8.75	-7.55	1.99828	-1.99828	1.01264
8.92104	-7.57942	-2.70636	2.24817	0.150088	8.74707	-7.66927	8.8	-7.7	0.909061	-2.72717	0.426105
8.96927	-7.74173	-2.71408	2.21095	0.106524	8.85031	-7.85391	8.85	-7.85	0.909053	-2.72715	1.66177
9.04283	-7.86474	-2.69032	2.20554	0.0943844	8.88546	-7.96913	8.9	-8	0.908945	-2.72688	0.52854
9.0797	-8.03649	-2.70227	2.15957	0.0454858	8.95085	-8.16397	8.95	-8.15	0.908953	-2.72687	2.05259
9.15093	-8.16246	-2.6868	2.15378	0.0365056	9.03618	-8.239	9.05	-8.25	1.82026	-1.82027	0.254666
9.21015	-8.30499	-2.69047	2.1353	0.0169839	9.15149	-8.34807	9.15	-8.35	1.82025	-1.82026	0.330173
9.29218	-8.42801	-2.74563	2.14182	0.026485	9.14011	-8.44049	9.2	-8.5	0.999884	-2.99963	1.65391
9.32931	-8.57609	-2.75362	2.10883	-0.0061774	9.22902	-8.65053	9.25	-8.65	0.999874	-2.9996	0.966536
9.39592	-8.69799	-2.76341	2.10588	-0.00774467	9.23666	-8.722	9.3	-8.8	0.999284	-2.99783	0.299063
9.43488	-8.85265	-2.78046	2.07307	-0.0385409	9.36398	-8.95164	9.35	-8.95	0.999284	-2.99784	0.91584
9.47394	-8.97991	-2.68414	2.04496	-0.0721978	9.47823	-9.13791	9.4	-9.05	0.909209	-1.81844	5.1747
9.51455	-9.12836	-2.68665	2.01924	-0.092911	9.43696	-9.1575	9.45	-9.15	0.90921	-1.81843	0.41828
9.57139	-9.2622	-2.6821	2.00978	-0.0972933	9.44585	-9.27158	9.5	-9.3	0.908483	-2.72543	0.143
9.60818	-9.41443	-2.68846	1.98269	-0.117828	9.53884	-9.45193	9.55	-9.45	0.908475	-2.72542	0.385537
9.67089	-9.55644	-2.70557	1.97739	-0.115516	9.6872	-9.68187	9.6	-9.6	0.909756	-2.72927	0.211561
9.7115	-9.71073	-2.7167	1.95437	-0.131113	9.67284	-9.75791	9.65	-9.75	0.909739	-2.72923	0.232907
9.78217	-9.85232	-2.77655	1.96009	-0.114015	9.86489	-10.0711	9.7	-9.9	0.998626	-2.99586	1.75026
9.80992	-10.0006	-2.78765	1.93319	-0.133871	9.74713	-10.0467	9.75	-10.05	0.998616	-2.99584	0.378468
9.82775	-10.1331	-2.69917	1.89671	-0.172026	9.75497	-10.1932	9.75	-10.2	0	-2.72857	4.18672
9.83842	-10.3011	-2.7159	1.85691	-0.200401	9.74697	-10.3629	9.75	-10.35	0	-2.72854	0.763213
9.88255	-10.4469	-2.73375	1.84982	-0.193933	9.77249	-10.4428	9.8	-10.5	0.909773	-2.7293	0.314315
9.90483	-10.6068	-2.74558	1.82361	-0.208363	9.86261	-10.6462	9.85	-10.65	0.909773	-2.7293	0.209552
9.91235	-10.7457	-2.68131	1.78569	-0.243273	9.86786	-10.8223	9.85	-10.8	0	-2.72846	2.56877
9.91584	-10.9067	-2.69367	1.75129	-0.262751	9.8455	-10.9408	9.85	-10.95	0	-2.72844	0.381375
9.92817	-11.0507	-2.67327	1.7252	-0.27739	9.84594	-11.0973	9.85	-11.1	0	-2.72748	0.339888
9.91849	-11.2139	-2.688	1.68637	-0.299099	9.83549	-11.2481	9.85	-11.25	0	-2.72745	0.500097
9.93714	-11.3533	-2.70479	1.67529	-0.292972	9.8926	-11.4631	9.85	-11.4	0	-2.9967	0.191485
9.92634	-11.5086	-2.7268	1.6414	-0.310448	9.87136	-11.5692	9.85	-11.55	0	-2.99671	0.411886
9.90361	-11.651	-2.66897	1.59056	-0.35606	9.89882	-11.7746	9.8	-11.7	-0.909227	-2.72768	3.24015
9.86309	-11.8196	-2.69291	1.5406	-0.383784	9.74749	-11.8623	9.75	-11.85	-0.909218	-2.72765	0.931864
9.82385	-11.9595	-2.64415	1.48472	-0.430163	9.75738	-12.0161	9.7	-12	-0.908714	-2.72613	2.52647
9.76911	-12.122	-2.6671	1.43287	-0.455666	9.65408	-12.1513	9.65	-12.15	-0.908706	-2.7261	0.856118
9.69171	-12.2505	-2.59486	1.34767	-0.536287	9.60373	-12.2428	9.6	-12.25	-0.909639	-1.81931	6.5388
9.63239	-12.3852	-2.59279	1.30192	-0.551288	9.54006	-12.3354	9.55	-12.35	-0.90964	-1.8193	0.602144
9.50993	-12.4935	-2.50332	1.17833	-0.676333	9.38815	-12.3607	9.45	-12.45	-1.81824	-1.81825	13.9998
9.43395	-12.6097	-2.49556	1.12767	-0.688883	9.35049	-12.5377	9.35	-12.55	-1.81823	-1.81823	0.648218
9.30139	-12.7157	-2.45141	1.00095	-0.809534	9.33568	-12.8372	9.2	-12.65	-2.72578	-1.81718	12.0063
9.18747	-12.8218	-2.45967	0.931377	-0.831811	9.04708	-12.7528	9.05	-12.75	-2.72576	-1.81717	1.34568
9.07673	-12.9174	-2.45192	0.852841	-0.874714	8.97697	-12.8161	8.95	-12.85	-1.8192	-1.81921	1.36288
8.95741	-13.0086	-2.4581	0.786052	-0.891157	8.84904	-12.9423	8.85	-12.95	-1.81921	-1.81921	0.876835
8.83319	-13.0887	-2.45712	0.706221	-0.930206	8.64934	-12.9537	8.7	-13.05	-2.72781	-1.81854	1.37204
8.6891	-13.1752	-2.48799	0.632973	-0.947943	8.5479	-13.1496	8.55	-13.15	-2.7278	-1.81853	1.15943
8.47795	-13.2116	-2.53141	0.447193	-1.12871	8.43462	-13.263	8.4	-13.15	-2.72644	0	22.169
8.33456	-13.2499	-2.52656	0.370261	-1.14225	8.26001	-13.1483	8.25	-13.15	-2.72641	0	0.840184
8.15852	-13.2639	-2.58397	0.238188	-1.24293	8.10139	-13.1447	8.1	-13.15	-3.00083	0	7.10791
8.01917	-13.2703	-2.57869	0.161283	-1.2564	7.95138	-13.1593	7.95	-13.15	-3.00084	0	0.890725
7.89919	-13.2981	-2.54292	0.119658	-1.21782	7.85182	-13.2702	7.8	-13.2	-2.72553	-0.908516	1.34462
7.73763	-13.3053	-2.56606	0.0426308	-1.22443	7.64076	-13.2654	7.65	-13.25	-2.72554	-0.908516	0.592603
7.55624	-13.2786	-2.64602	-0.0797672	-1.30048	7.51359	-13.2891	7.5	-13.2	-2.72544	0.908483	5.59135
7.40445	-13.2421	-2.6441	-0.164977	-1.31278	7.35762	-13.1417	7.35	-13.15	-2.72544	0.908483	0.649042
7.28017	-13.2273	-2.59262	-0.212338	-1.27674	7.19553	-13.2012	7.2	-13.15	-2.73035	0	1.75616
7.12605	-13.1887	-2.61352	-0.286585	-1.2783	7.05296	-13.1563	7.05	-13.15	-2.73035	0	0.342499
6.99623	-13.1542	-2.58772	-0.34343	-1.259	6.87644	-13.2105	6.85	-13.15	-3.63616	0	0.58547
6.82486	-13.1152	-2.64462	-0.403153	-1.24494	6.672	-13.1364	6.65	-13.15	-3.63617	0	1.33817
6.7335	-13.1051	-2.47798	-0.411333	-1.15629	6.53838	-13.1322	6.55	-13.15	-1.81656	0	14.7034
6.57691	-13.0738	-2.52349	-0.453071	-1.13254	6.46904	-13.1587	6.45	-13.15	-1.81657	0	1.10026
6.45367	-13.0175	-2.50541	-0.505573	-1.11781	6.22921	-13.0167	6.3	-13.1	-2.73109	0.910352	0.702861
6.29387	-12.9717	-2.55706	-0.542866	-1.09206	6.15723	-13.0319	6.15	-13.05	-2.73109	0.91036	1.30906
6.14956	-12.866	-2.66336	-0.629119	-1.13116	5.95573	-12.8757	6	-12.95	-2.72331	1.81553	4.61681
5.99149	-12.7978	-2.71095	-0.666343	-1.10513	5.85711	-12.8423	5.85	-12.85	-2.72331	1.81554	1.18635
5.88621	-12.7317	-2.63731	-0.703544	-1.07274	5.73901	-12.8863	5.7	-12.8	-2.72842	0.909475	2.76966
5.72092	-12.6701	-2.6911	-0.721996	-1.03248	5.5559	-12.7556	5.55	-12.75	-2.72839	0.909466	2.09169
5.60021	-12.5669	-2.72858	-0.778692	-1.03625	5.41889	-12.699	5.4	-12.65	-2.731	1.82067	0.729
5.42982	-12.4906	-2.78688	-0.791773	-0.992795	5.23681	-12.5467	5.25	-12.55	-2.731	1.82066	2.44827
5.3219	-12.3918	-2.76657	-0.835817	-0.980055	5.16911	-12.5003	5.15	-12.45	-1.81821	1.8182	0.470619
5.17568	-12.3017	-2.80032	-0.856023	-0.947337	5.04959	-12.3548	5.05	-12.35	-1.8182	1.8182	1.15678
5.08505	-12.208	-2.77699	-0.893898	-0.936271	4.99996	-12.3538	4.95	-12.25	-1.99957	1.99957	0.458367
4.96584	-12.1137	-2.80025	-0.91677	-0.912963	4.86969	-12.1416	4.85	-12.15	-1.99954	1.99955	0.61412
4.89443	-12.028	-2.70643	-0.94883	-0.891872	4.83937	-12.0439	4.8	-12.05	-0.999954	1.99993	3.73595
4.80607	-11.9224	-2.71305	-0.984754	-0.883486	4.77326	-11.9345	4.75	-11.95	-0.999959	1.99992	0.0751492
4.7099	-11.7755	-2.83582	-1.03655	-0.89777	4.5839	-11.6711	4.65	-11.8	-2.0002	3.00031	5.6853
4.61702	-11.6545	-2.85401	-1.06805	-0.884253	4.54148	-11.6336	4.55	-11.65	-2.0002	3.0003	0.350104
4.57314	-11.5582	-2.72579	-1.10859	-0.875019	4.53697	-11.5591	4.55	-11.55	0	1.99749	6.76444
4.52333	-11.4364	-2.71818	-1.15645	-0.87926	4.55238	-11.4548	4.55	-11.45	0	1.99746	0.0642203
4.43085	-11.261	-2.8905	-1.1982	-0.87549	4.47604	-11.2089	4.5	-11.25	-0.90916	3.63662	11.5196
4.40035	-11.0978	-2.88937	-1.26536	-0.893738	4.45629	-11.0538	4.45	-11.05	-0.909152	3.63659	0.311748
4.4144	-10.9775	-2.69038	-1.34575	-0.927106	4.39651	-10.8822	4.45	-10.95	0	1.81807	15.8218
4.40272	-10.8346	-2.67893	-1.407	-0.937555	4.45899	-10.8664	4.45	-10.85	0	1.81808	0.232003
4.3927	-10.6946	-2.65905	-1.46448	-0.944371	4.493	-10.7885	4.45	-10.7	0	2.72865	0.292588
4.39619	-10.5474	-2.65557	-1.52664	-0.954409	4.44058	-10.5544	4.45	-10.55	0	2.72864	0.119048
4.4005	-10.4023	-2.64642	-1.58469	-0.960568	4.44399	-10.3941	4.45	-10.4	0	2.72392	0.0610944
4.41562	-10.2539	-2.64834	-1.64429	-0.966921	4.44086	-10.2469	4.45	-10.25	0	2.72391	0.0417795
4.44017	-10.1132	-2.63615	-1.70513	-0.975731	4.53204	-10.1814	4.5	-10.1	0.909624	2.72885	0.196605
4.48536	-9.96347	-2.64429	-1.77445	-0.990368	4.54793	-9.94716	4.55	-9.95	0.909615	2.72884	0.251856
4.52604	-9.81799	-2.64686	-1.83559	-0.997414	4.57622	-9.70975	4.6	-9.8	0.909111	2.72733	0.173064
